state,stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
NJ,3.5,6,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,5,TRUE,,,,TRUE,,,TRUE,,
IN,2,8,TRUE,,FALSE,,FALSE,TRUE,,TRUE,,
IN,4.5,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,2.5,33,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,2,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,4,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
DE,2,16,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,9,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
PA,4,5,TRUE,FALSE,TRUE,TRUE,TRUE,,,None,TRUE,TRUE
MO,3,17,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NV,4,576,TRUE,None,TRUE,TRUE,None,FALSE,TRUE,None,TRUE,TRUE
FL,2,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,7,TRUE,,,,,,,TRUE,,
AB,3,13,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
PA,2.5,42,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,4.5,98,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2,20,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2,23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,
PA,4,7,TRUE,,FALSE,,TRUE,TRUE,TRUE,,,
IL,2.5,22,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
MO,3,295,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
NV,3.5,73,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE
AZ,3,13,TRUE,FALSE,,,,,TRUE,,TRUE,
AZ,3.5,20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
LA,3.5,96,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,2,7,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,,
IN,4.5,15,,,,,,,,,,
PA,2,18,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PA,3.5,41,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
FL,4,110,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
IN,3.5,17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NJ,2.5,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,3.5,6,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
LA,1.5,31,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,3.5,38,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
MO,4,251,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,2,26,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,3,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
AZ,3.5,165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,2,24,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,97,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3,27,TRUE,,,,None,,,None,,
PA,3.5,6,,,,,,,,,,
PA,2,17,FALSE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,3.5,88,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
FL,2,110,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,4,47,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,
PA,4,42,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2.5,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,1.5,24,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DE,3,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,2,23,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,2.5,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3.5,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3,13,TRUE,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE
ID,2,26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,4,156,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3.5,123,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,2.5,7,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,,
NJ,4.5,44,,,,,TRUE,,,TRUE,TRUE,
IN,4,34,TRUE,TRUE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE
NJ,4,41,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,
IL,1.5,52,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
MO,2,10,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NV,4,166,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,2,38,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3.5,67,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,None,TRUE,
CA,2,70,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1.5,45,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2.5,44,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,84,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,4.5,7,,,FALSE,,TRUE,,TRUE,,,
PA,3,502,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,4,28,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2,25,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,1,10,,,,FALSE,None,,,TRUE,,
MO,1.5,15,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IL,3,56,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
AB,3.5,146,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,10,TRUE,,FALSE,,TRUE,FALSE,TRUE,TRUE,,TRUE
MO,1.5,41,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,3.5,51,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,3.5,56,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,7,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
DE,4,22,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,2.5,12,TRUE,TRUE,,,TRUE,,,TRUE,,
IN,4,295,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,269,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
DE,2,5,,,,,TRUE,,,TRUE,,
NJ,3,43,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,37,TRUE,,FALSE,,TRUE,TRUE,TRUE,,TRUE,
LA,2,12,,,,,TRUE,,,TRUE,,
PA,3,8,,TRUE,,,TRUE,TRUE,,FALSE,,
PA,3,164,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,2,12,,FALSE,FALSE,,TRUE,,,TRUE,TRUE,
MO,2,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,3.5,47,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,2,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,2,10,,,,,,,,TRUE,,
MO,3.5,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
AZ,2,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1.5,17,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2.5,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
PA,4,314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
FL,3.5,7,,FALSE,,,,TRUE,,TRUE,TRUE,
PA,4,16,,,,TRUE,None,,,None,,
LA,4,155,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,46,TRUE,TRUE,FALSE,,None,TRUE,,None,TRUE,TRUE
IN,4.5,310,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NV,3,17,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
LA,3,9,,,FALSE,,,,,FALSE,TRUE,
PA,1,5,TRUE,,TRUE,,TRUE,FALSE,,FALSE,,
IN,4,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,4,636,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,66,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,4.5,47,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE
PA,3.5,7,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE
IL,2,6,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,2.5,20,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
PA,3.5,9,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,TRUE,FALSE,TRUE
NJ,4,60,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LA,2,10,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,,TRUE
FL,3.5,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,7,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,,
PA,4.5,240,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IN,3,100,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,None,TRUE,FALSE
AZ,2,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3.5,65,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
TN,3,128,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,8,TRUE,,,,TRUE,,,,,TRUE
PA,4,31,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,None,FALSE,TRUE
NV,3.5,254,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,4,196,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,2.5,43,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
FL,3.5,54,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,2.5,20,,,,FALSE,TRUE,TRUE,,TRUE,,
AB,3,5,,,FALSE,,,,,TRUE,,
TN,3.5,284,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
NV,4,49,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
MO,4,115,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,1.5,12,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
DE,4,170,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3,6,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
TN,2.5,76,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,4,325,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
FL,3,14,TRUE,TRUE,None,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,4,7,TRUE,,,,TRUE,,,FALSE,,
IL,3,21,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,2,5,,,FALSE,,TRUE,TRUE,,,,
ID,3,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3.5,8,,,,,FALSE,,,TRUE,TRUE,
PA,1.5,12,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
IN,2,12,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3,5,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE
AZ,2.5,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IL,2.5,8,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,4,7,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,2,7,TRUE,TRUE,TRUE,,,FALSE,TRUE,FALSE,TRUE,
TN,3.5,51,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,1.5,45,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
MO,4.5,17,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,FALSE
FL,1.5,18,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
AB,3.5,8,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
AZ,3.5,39,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
MO,3,8,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE
IN,4,233,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,28,TRUE,TRUE,,,TRUE,TRUE,TRUE,FALSE,TRUE,
FL,4,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
FL,3.5,9,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
PA,4.5,19,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,2.5,11,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
PA,2.5,91,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,3,14,,,,,FALSE,,,TRUE,TRUE,
TN,5,10,,,,,,,,,,
FL,2.5,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,122,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
DE,2,13,,,,,TRUE,,,TRUE,,
IL,2.5,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,3.5,32,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3,56,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,4,12,TRUE,,FALSE,,TRUE,FALSE,TRUE,FALSE,TRUE,
PA,3,190,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
TN,3,20,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
AZ,2.5,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
LA,4,154,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,2.5,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2,14,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,2,9,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,1.5,9,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,TRUE,
MO,2.5,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,2.5,65,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,2,25,TRUE,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,2.5,12,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,4,97,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
PA,1,12,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IL,3,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,13,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,
NJ,2,27,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3.5,49,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,3,34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,30,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
NJ,4,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,4,577,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4.5,1141,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
FL,2.5,18,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,218,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,5,,,,,FALSE,,,TRUE,TRUE,
PA,2.5,97,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3.5,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,4,92,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2.5,243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,7,TRUE,,FALSE,,TRUE,,TRUE,FALSE,,
NJ,3,6,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,1.5,21,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,None,TRUE,
LA,4,91,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,92,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,1.5,29,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,
FL,3.5,146,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,1.5,77,TRUE,TRUE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
PA,4,127,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,3.5,166,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LA,2,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,350,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
LA,3.5,33,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
IN,3,65,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,4,84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,421,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3.5,9,,,,,,,,FALSE,,
IL,2.5,8,,,,,FALSE,,,TRUE,,
NJ,4,9,TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE
ID,1.5,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,2,6,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,1.5,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
FL,1,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PA,2.5,12,,,,,TRUE,,TRUE,TRUE,TRUE,
IL,2.5,10,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE
AZ,4,55,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,3.5,151,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,127,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
DE,1.5,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,35,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,3,23,,,,,TRUE,,,TRUE,,
NV,2.5,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,4,153,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,2,7,TRUE,,FALSE,,,TRUE,TRUE,TRUE,,
LA,3.5,379,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NJ,5,6,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE
TN,4,319,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,89,,,,,TRUE,,,TRUE,,
IN,4,27,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3.5,22,None,,TRUE,,None,,,None,,None
MO,4,57,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,77,TRUE,TRUE,None,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
LA,1.5,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
IN,3,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,4.5,5,,,,,TRUE,,,,,
FL,3.5,43,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,3.5,151,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,4,9,,,,,,,,,,
PA,2,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4.5,197,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,3,272,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
